Company Name,Company Website,Company Logo,Company Size Revenue,Company Size Employees,Industry,Email Pattern,Leadership Page,Address,Address 2,City,Country,State,Zip Code,Phone,Fax,About Company,Facebook Link,Linkedin Link,Twitter Link,Google+ Link
Commercial Electronics,www.commercialelectronics.ca,,$10 - 50M,25 - 100,Computers and Electronics : Consumer Electronics; Parts and Repair,,,1335 Burrard St,,Vancouver,Canada,BC,V6Z 1Z7,604.669.5525,,Commercial Electronics is a Vancouver; BC-based company in the Computers & Electronics sector.,,,,
Oboni Riskope Associates,www.riskope.com,,$1 - 10M,25 - 100,Other : Other,,,1045 Howe St,,Vancouver,Canada,BC,V6Z 2A9,604.633.9728,,Oboni Riskope Associates Inc. is a Vancouver; BC-based company in the Other sector.,,,,
Sea To Sky Network Solutions,www.seatosky.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,1045 Howe St,,Vancouver,Canada,BC,V6Z 2A9,604.628.6970,,Sea To Sky Network Solutions is a Vancouver; BC-based company in the Business Services sector.,,,,
BGC Engineering,www.bgcengineering.ca,,$10 - 50M,25 - 100,Agriculture and Mining : Agriculture and Mining Other,,,1045 Howe St,,Vancouver,Canada,BC,V6Z 2A9,425.347.6100,,BGC Engineering Inc. is a Vancouver; BC-based company in the Agriculture & Mining sector.,,,,
Elastic Path Software,www.elasticpath.com,,$10 - 50M,100 - 250,Software and Internet : E-commerce and Internet Businesses,,,1045 Howe St,,Vancouver,Canada,BC,V6Z 2A9,604.408.8078,,Elastic Path Software; Inc. is a Vancouver; BC-based company in the Software & Internet sector.,,,,
Best Western Chateau Granville,www.chateaugranville.com,,$1 - 10M,0 - 25,Travel; Recreation and Leisure : Hotels; Motels and Lodging,,,1100 Granville St,,Vancouver,Canada,BC,V6Z 2B6,604.669.7070,,Best Western Chateau Granville is a Vancouver; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Ambulatory Surgical Centres Canada Corporation,www.asc-canada.ca,,$10 - 50M,100 - 250,Healthcare; Pharmaceuticals; and Biotech : Healthcare; Pharmaceuticals; and Biotech Other,,,Ste 315-1200 Burrard St,,Vancouver,Canada,BC,V6Z 2C7,604.669.6181,,Ambulatory Surgical Centres Canada Corporation is a Vancouver; BC-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Jeffery and Calder barristers,www.jefferycalder.com,,$1 - 10M,0 - 25,Business Services : Legal Services,,,815 Hornby St,,Vancouver,Canada,BC,V6Z 2E6,604.669.5534,,Jeffery and Calder barristers is a Vancouver; BC-based company in the Business Services sector.,,,,
Dowe Marketing Group,www.dowemarketing.com,,$1 - 10M,0 - 25,Business Services : Management Consulting,,,1177 Hornby St,,Vancouver,Canada,BC,V6Z 2E9,360.945.3693,,Dowe Marketing Group; LLC is a Vancouver; BC-based company in the Business Services sector.,,,,
Jenkins Marzban Logan,www.jml.ca,,$1 - 10M,25 - 100,Business Services : Legal Services,,,Sq 900 Nelson 808 Nelson St,,Vancouver,Canada,BC,V6Z 2H2,604.681.6564,,Jenkins Marzban Logan is a Vancouver; BC-based company in the Business Services sector.,,,,
UEX Corporation,www.uex-corporation.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,808 Nelson St,,Vancouver,Canada,BC,V6Z 2H2,604.669.2349,,UEX Corporation is a Vancouver; BC-based company in the Business Services sector.,,,,
Provincial Health Service Auth,www.phsa.ca,,$1 - 10M,25 - 100,Healthcare; Pharmaceuticals; and Biotech : Hospitals,,,1380 Burrard St,,Vancouver,Canada,BC,V6Z 2H3,604.875.2754,,Provincial Health Service Auth is a Vancouver; BC-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Vancouver Art Gallery,www.vanartgallery.bc.ca,,$10 - 50M,100 - 250,Non-profit : Charitable Organizations and Foundations,,,750 Hornby St,,Vancouver,Canada,BC,V6Z 2H7,604.662.4700,,Vancouver Art Gallery is a Vancouver; BC-based company in the Non-profit sector.,,,,
Boulevard Media,www.blvdmedia.com,,$1 - 10M,25 - 100,Media and Entertainment : Media and Entertainment Other,,,1190 Hornby St,,Vancouver,Canada,BC,V6Z 2K5,604.257.5575,,Boulevard Media Inc. is a Vancouver; BC-based company in the Media & Entertainment sector.,,,,
Concert Properties,www.concertproperties.com,,$10 - 50M,100 - 250,Real Estate and Construction : Property Leasing and Management,,,1190 Hornby St,,Vancouver,Canada,BC,V6Z 2K5,604.688.9460,,Concert Properties Ltd. is a Vancouver; BC-based company in the Real Estate & Construction sector.,,,,
Teranis Consulting,www.teranis.ca,,$1 - 10M,25 - 100,Other : Other,,,1125 Howe St,,Vancouver,Canada,BC,V6Z 2K8,604.681.2888,,Teranis Consulting Ltd. is a Vancouver; BC-based company in the Other sector.,,,,
James Hoggan,www.hoggan.com,,$10 - 50M,100 - 250,Business Services : Advertising; Marketing and PR,,,1125 Howe St,,Vancouver,Canada,BC,V6Z 2K8,651.905.6000,,James Hoggan is a Vancouver; BC-based company in the Business Services sector.,,,,
Singleton Urquhart,www.singleton.com,,$10 - 50M,100 - 250,Business Services : Legal Services,,,1125 Howe St,,Vancouver,Canada,BC,V6Z 2K8,604.682.7474,,Singleton Urquhart is a Vancouver; BC-based company in the Business Services sector.,,,,
Macaulay McColl,www.macaulay.com,,$1 - 10M,25 - 100,Business Services : Legal Services,,,840 Howe St,,Vancouver,Canada,BC,V6Z 2L2,604.687.9811,,Macaulay McColl is a Vancouver; BC-based company in the Business Services sector.,,,,
GW Technologies,www.gwtechnologies.ca,,$1 - 10M,25 - 100,Other : Other,,,1128 Hornby St,,Vancouver,Canada,BC,V6Z 2L4,604.844.7690,,GW Technologies Inc. is a Vancouver; BC-based company in the Other sector.,,,,
Intertech Construction Group,www.itc-group.com,,$500M - 1B,0 - 25,Real Estate and Construction : Construction and Remodeling,,,1500 Howe St,,Vancouver,Canada,BC,V6Z 2N1,866.685.0110,,Intertech Construction Group is a Vancouver; BC-based company in the Real Estate & Construction sector.,,,,
Tamwood International College,www.tamwood.com,,$1 - 10M,0 - 25,Education : Colleges and Universities,,,909 Burrard St,,Vancouver,Canada,BC,V6Z 2N2,604.899.4480,,Tamwood International College is a Vancouver; BC-based company in the Education sector.,,,,
MCE Equities,www.mceproperties.com,,$1 - 10M,0 - 25,Real Estate and Construction : Real Estate Investment and Development,,,114-990 Beach Ave,,Vancouver,Canada,BC,V6Z 2N9,205.324.7676,,MCE Equities LLC is a Vancouver; BC-based company in the Real Estate & Construction sector.,,,,
Big Stick Media Corporation,www.bigstickmedia.com,,$1 - 10M,25 - 100,Media and Entertainment : Media and Entertainment Other,,,1311 Howe St,,Vancouver,Canada,BC,V6Z 2P3,604.630.6550,,Big Stick Media Corporation is a Vancouver; BC-based company in the Media & Entertainment sector.,,,,
dream team communications inc,www.dream-team.ca,,$1 - 10M,0 - 25,Business Services : Advertising; Marketing and PR,,,1311 Howe St,,Vancouver,Canada,BC,V6Z 2P3,604.688.8108,,dream team communications inc is a Vancouver; BC-based company in the Business Services sector.,,,,
SilverCrest Mines,www.silvercrestmines.com,,$10 - 50M,0 - 25,Agriculture and Mining : Mining and Quarrying,,,1311 Howe St,,Vancouver,Canada,BC,V6Z 2P3,604.691.173060469417,,SilverCrest Mines Inc. is a Vancouver; BC-based company in the Agriculture & Mining sector.,,,,
Century 21 In Town Realty,www.century21intown.ca,,$10 - 50M,25 - 100,Real Estate and Construction : Real Estate Agents and Appraisers,,,421 Pacific St,,Vancouver,Canada,BC,V6Z 2P5,604.685.5951,,Century 21 In Town Realty is a Vancouver; BC-based company in the Real Estate & Construction sector.,,,,
Hanyin Group,www.2canada.org,,$1 - 10M,0 - 25,Education : Education Other,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.633.0658,,Hanyin Group is a Vancouver; BC-based company in the Education sector.,,,,
Crissy Field Media,www.crissyfieldmedia.com,,$1 - 10M,0 - 25,Media and Entertainment : Media and Entertainment Other,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.288.1667,,Crissy Field Media is a Vancouver; BC-based company in the Media & Entertainment sector.,,,,
Electra Health Floor,www.electrahealthfloor.com,,$1 - 10M,25 - 100,Other : Other,,,MZ1-970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.685.4325,,Electra Health Floor Inc. is a Vancouver; BC-based company in the Other sector.,,,,
AEBC Internet,www.lynx.bc.ca,,$1 - 10M,25 - 100,Telecommunications : Telecommunications Other,,,B11-970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.288.1088,,AEBC Internet is a Vancouver; BC-based company in the Telecommunications sector.,,,,
Morgan:Newsletters,www.morgan-news.com,,$1 - 10M,25 - 100,Other : Other,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.683.3241,,Morgan:Newsletters is a Vancouver; BC-based company in the Other sector.,,,,
MultiHat Solutions,www.multihat.com,,$1 - 10M,25 - 100,Other : Other,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.899.2599,,MultiHat Solutions Inc. is a Vancouver; BC-based company in the Other sector.,,,,
Seatrade Shipping,www.seatrade.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.714.3200,,Seatrade Shipping Ltd is a Vancouver; BC-based company in the Business Services sector.,,,,
Tasktop Technologies,www.tasktop.com,,$1 - 10M,0 - 25,Software and Internet : Software,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,778.588.6896,,Tasktop Technologies Inc. is a Vancouver; BC-based company in the Software & Internet sector.,,,,
Worldwide Referrals,www.worldwidereferrals.com,,$1 - 10M,0 - 25,Business Services : Management Consulting,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.683.1182,,Worldwide Referrals is a Vancouver; BC-based company in the Business Services sector.,,,,
AL6400 Solutions,www.al6400.net,,$10 - 50M,100 - 250,Business Services : Business Services Other,,,970 Burrard St,,Vancouver,Canada,BC,V6Z 2R4,604.687.6401,,AL6400 Solutions Inc. is a Vancouver; BC-based company in the Business Services sector.,,,,
T-Net British Columbia,www.bctechnology.com,,$1 - 10M,0 - 25,Media and Entertainment : Media and Entertainment Other,,,1207 Pacific Blvd,,Vancouver,Canada,BC,V6Z 2R6,604.899.4146,,T-Net British Columbia is a Vancouver; BC-based company in the Media & Entertainment sector.,,,,
CANAM DIAGNOSTICS,www.canamdiagnostics.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,206-1207 Pacific Blvd,,Vancouver,Canada,BC,V6Z 2R6,604.899.0319,,CANAM DIAGNOSTICS INC. is a Vancouver; BC-based company in the Business Services sector.,,,,
Sheraton Vancouver Wall Centre Hotel,www.wallcentre.com,,$10 - 50M,100 - 250,Travel; Recreation and Leisure : Hotels; Motels and Lodging,,,1088 Burrard St Suite 3502,,Vancouver,Canada,BC,V6Z 2R9,604.331.1000,,Sheraton Vancouver Wall Centre Hotel is a Vancouver; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Super Delivery Guys,www.superdeliveryguys.com,,$1 - 10M,0 - 25,Retail : Grocery and Specialty Food Stores,,,1188 Howe St,,Vancouver,Canada,BC,V6Z 2S8,604.558.3663,,Super Delivery Guys is a Vancouver; BC-based company in the Retail sector.,,,,
Gifttool,www.gifttool.com,,$1 - 10M,0 - 25,Software and Internet : E-commerce and Internet Businesses,,,139 Drake St,,Vancouver,Canada,BC,V6Z 2T8,604.637.7337,,Gifttool Inc. is a Vancouver; BC-based company in the Software & Internet sector.,,,,
Brave Media,www.bravemedia.com,,$1 - 10M,0 - 25,Software and Internet : E-commerce and Internet Businesses,,,700 Homer St,,Vancouver,Canada,BC,V6Z 2V8,604.765.3136,,Brave Media Inc. is a Vancouver; BC-based company in the Software & Internet sector.,,,,
Freedom Film Productions,www.freedomfilm.com,,$1 - 10M,0 - 25,Media and Entertainment : Radio and Television Broadcasting,,,606-1009 Expo Blvd,,Vancouver,Canada,BC,V6Z 2V9,604.240.5036,,Freedom Film Productions Inc. is a Vancouver; BC-based company in the Media & Entertainment sector.,,,,
Best Western Hotel Downtown Vancouver,www.bestwesterndowntown.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Hotels; Motels and Lodging,,,718 Drake St,,Vancouver,Canada,BC,V6Z 2W6,604.669.9888,,Best Western Hotel Downtown Vancouver is a Vancouver; BC-based company in the Travel; Recreation and Leisure sector.,,,,
VidhyaVentures,www.geographyishistory.com,,$1 - 10M,25 - 100,Other : Other,,,906-1199 Marinaside Cres,,Vancouver,Canada,BC,V6Z 2Y2,604.454.1040,,VidhyaVentures is a Vancouver; BC-based company in the Other sector.,,,,
Pixel Perfect Productions,www.pixel-perfect.ca,,$1 - 10M,25 - 100,Other : Other,,,1907-1438 Richards St,,Vancouver,Canada,BC,V6Z 3B8,604.646.4928,,Pixel Perfect Productions is a Vancouver; BC-based company in the Other sector.,,,,
JV BIKE SALES AND RENTALS,www.jvbike.com,,$1 - 10M,25 - 100,Other : Other,,,955 Expo Blvd,,Vancouver,Canada,BC,V6Z 3G8,604.633.9715,,JV BIKE SALES AND RENTALS LTD. is a Vancouver; BC-based company in the Other sector.,,,,
Tigon Systems,www.tigonsystems.com,,$1 - 10M,25 - 100,Other : Other,,,9371 Saunders Rd,,Richmond,Canada,BC,V7A 2B2,604.821.2993,,Tigon Systems Inc. is a Richmond; BC-based company in the Other sector.,,,,
GR Nutriceutical Company,www.omegacoffee.com,,$1 - 10M,25 - 100,Other : Other,,,236-8091 Ryan Rd,,Richmond,Canada,BC,V7A 2E4,778.235.6665,,GR Nutriceutical Company is a Richmond; BC-based company in the Other sector.,,,,
Vastrade International Inc,www.vastrades.com,,$1 - 10M,0 - 25,Manufacturing : Textiles; Apparel and Accessories,,,10691 Rochdale Dr,,Richmond,Canada,BC,V7A 3N7,604.214.0963,,Vastrade International Inc is a Richmond; BC-based company in the Manufacturing sector.,,,,
Smart Brands Inc,www.smartbrandsinc.com,,$1 - 10M,0 - 25,Manufacturing : Manufacturing Other,,,Ste 130 1080 No 5 Rd,,Richmond,Canada,BC,V7A 4E5,604.277.5587,,Smart Brands Inc is a Richmond; BC-based company in the Manufacturing sector.,,,,
GTO Global Logistics,www.gtogl.com,,$1 - 10M,25 - 100,Other : Other,,,120-11388 No. 5 Rd,,Richmond,Canada,BC,V7A 4E7,604.333.5591,,GTO Global Logistics Inc. is a Richmond; BC-based company in the Other sector.,,,,
Kirk Marketing,www.kirkmarketing.com,,$1 - 10M,25 - 100,Business Services : Advertising; Marketing and PR,,,11388 No. 5 Rd Unit 110,,Richmond,Canada,BC,V7A 4E7,604.279.8484,,Kirk Marketing is a Richmond; BC-based company in the Business Services sector.,,,,
Foleys Candies,www.foleyscandies.com,,$1 - 10M,25 - 100,Manufacturing : Food and Dairy Product Manufacturing and Packaging,,,12671 No. 5 Rd,,Richmond,Canada,BC,V7A 4E9,604.274.2131,,Foleys Candies Ltd. is a Richmond; BC-based company in the Manufacturing sector.,,,,
Monaro Marine,www.monaromarine.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,12711 No. 5 Rd,,Richmond,Canada,BC,V7A 4E9,604.277.7433,,Monaro Marine Ltd. is a Richmond; BC-based company in the Business Services sector.,,,,
Que Pasa Mexican Foods,www.quepasafoods.com,,$10 - 50M,100 - 250,Manufacturing : Food and Dairy Product Manufacturing and Packaging,,,12031 No. 5 Rd,,Richmond,Canada,BC,V7A 4E9,604.241.8175,,Que Pasa Mexican Foods is a Richmond; BC-based company in the Manufacturing sector.,,,,
Sunday Morning Graffiti - CISL-AM (Oldies Radio),www.650cisl.com,,$1 - 10M,0 - 25,Media and Entertainment : Media and Entertainment Other,,,11151 Horseshoe Way,,Richmond,Canada,BC,V7A 4S5,604.272.6500,,Sunday Morning Graffiti - CISL-AM (Oldies Radio) is a Richmond; BC-based company in the Media & Entertainment sector.,,,,
Greenwind Power,www.greenwindpower.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,11151 Horseshoe Way,,Richmond,Canada,BC,V7A 4S5,604.275.2700,,Greenwind Power Corp. is a Richmond; BC-based company in the Consumer Services sector.,,,,
LANTERN ENTERPRISES,www.lanternbeauty.com,,$1 - 10M,25 - 100,Healthcare; Pharmaceuticals; and Biotech : Personal Health Care Products,,,10-11191 Horseshoe Way,,Richmond,Canada,BC,V7A 4S5,604.271.7722,,LANTERN ENTERPRISES LTD. is a Richmond; BC-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Nautic Distributors,www.nautic.net,,$1 - 10M,0 - 25,Business Services : Accounting and Tax Preparation,,,30-11151 Horseshoe Way,,Richmond,Canada,BC,V7A 4S5,604.241.3955,,Nautic Distributors Ltd. is a Richmond; BC-based company in the Business Services sector.,,,,
Z Morning Crew - CKZZ-FM (Z95.3 FM); The,www.95crave.com,,$10 - 50M,25 - 100,Media and Entertainment : Media and Entertainment Other,,,11151 Horseshoe Way,,Richmond,Canada,BC,V7A 4S5,604.241.0953,,Z Morning Crew - CKZZ-FM (Z95.3 FM); The is a Richmond; BC-based company in the Media & Entertainment sector.,,,,
International Plasma Laboratory,www.ipl.ca,,$1 - 10M,25 - 100,Other : Other,,,11620 Horseshoe Way,,Richmond,Canada,BC,V7A 4V5,604.879.7878,,International Plasma Laboratory is a Richmond; BC-based company in the Other sector.,,,,
nightingale electric,www.nightelect.com,,$1 - 10M,25 - 100,Wholesale and Distribution : Wholesale and Distribution Other,,,11056 Horseshoe Way,,Richmond,Canada,BC,V7A 4V5,604.275.0500,,nightingale electric ltd is a Richmond; BC-based company in the Wholesale & Distribution sector.,,,,
Digital Dispatch Systems,www.digital-dispatch.com,,$10 - 50M,100 - 250,Telecommunications : Telecommunications Equipment and Accessories,,,11920 Forge Pl,,Richmond,Canada,BC,V7A 4V9,604.241.1441,,Digital Dispatch Systems Inc. is a Richmond; BC-based company in the Telecommunications sector.,,,,
Pavac Industries,www.pavac.com,,$1 - 10M,25 - 100,Other : Other,,,105-12371 Horseshoe Way,,Richmond,Canada,BC,V7A 4X6,604.231.0014,,Pavac Industries Inc. is a Richmond; BC-based company in the Other sector.,,,,
Stanco Projects,www.stancoprojects.com,,$1 - 10M,25 - 100,Manufacturing : Heavy Machinery,,,12391 Horseshoe Way,,Richmond,Canada,BC,V7A 4X6,604.273.6441,,Stanco Projects Ltd. is a Richmond; BC-based company in the Manufacturing sector.,,,,
TNL Construction,www.tnlgroup.ca,,$1 - 10M,25 - 100,Real Estate and Construction : Real Estate and Construction Other,,,130-12391 Horseshoe Way,,Richmond,Canada,BC,V7A 4X6,604.278.7424,,TNL Construction Ltd. is a Richmond; BC-based company in the Real Estate & Construction sector.,,,,
Haakon Industries (Canada),www.haakon.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,11851 Dyke Rd,,Richmond,Canada,BC,V7A 4X8,604.273.0161,,Haakon Industries (Canada) Ltd. is a Richmond; BC-based company in the Manufacturing sector.,,,,
International Cosmeticare,www.naturalandhealthy.com,,$1 - 10M,25 - 100,Wholesale and Distribution : Wholesale and Distribution Other,,,12240 Horseshoe Way,,Richmond,Canada,BC,V7A 4X9,604.277.2284,,International Cosmeticare Inc. is a Richmond; BC-based company in the Wholesale & Distribution sector.,,,,
P L H Aviation equiptment,www.plhaviation.com,,$10 - 50M,25 - 100,Transportation and Storage : Airport; Harbor and Terminal Operations,,,103-12300 Horseshoe Way,,Richmond,Canada,BC,V7A 4Z1,604.271.4990,,P L H Aviation equiptment inc. is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
Brighten Optics,www.brightenoptics.com,,$1 - 10M,25 - 100,Manufacturing : Manufacturing Other,,,11880 Hammersmith Way,,Richmond,Canada,BC,V7A 5C8,604.241.9586,,Brighten Optics Ltd is a Richmond; BC-based company in the Manufacturing sector.,,,,
Bridge Electric Corporation,www.bridgeelectric.com,,$10 - 50M,25 - 100,Consumer Services : Consumer Services Other,,,11091 Hammersmith Gate,,Richmond,Canada,BC,V7A 5E6,604.273.2744,,Bridge Electric Corporation is a Richmond; BC-based company in the Consumer Services sector.,,,,
Extreme Ease Software,www.extremeease.com,,$1 - 10M,0 - 25,Software and Internet : Data Analytics; Management and Storage,,,11121 Horseshoe Way,,Richmond,Canada,BC,V7A 5G7,604.204.0030,,Extreme Ease Software is a Richmond; BC-based company in the Software & Internet sector.,,,,
Oshawa International Enterprises,www.oshawa-bc.com,,$1 - 10M,25 - 100,Other : Other,,,11121 Horseshoe Way,,Richmond,Canada,BC,V7A 5G7,604.271.2288,,Oshawa International Enterprises Inc. is a Richmond; BC-based company in the Other sector.,,,,
Pacific Door Closer Service,www.pacificdoor.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,11121 Horseshoe Way,,Richmond,Canada,BC,V7A 5G7,604.272.5611,,Pacific Door Closer Service is a Richmond; BC-based company in the Business Services sector.,,,,
Bari Designs,www.baridesign.com,,$1 - 10M,25 - 100,Consumer Services : Consumer Services Other,,,12191 Hammersmith Way,,Richmond,Canada,BC,V7A 5H2,604.448.8684,,Bari Designs Ltd. is a Richmond; BC-based company in the Consumer Services sector.,,,,
Campbell & Pound Appraisals,www.campbell-pound.com,,$1 - 10M,0 - 25,Real Estate and Construction : Real Estate Agents and Appraisers,,,11871 Horseshoe Way 2140,,Richmond,Canada,BC,V7A 5H5,604.270.8885,,Campbell & Pound Appraisals Ltd. is a Richmond; BC-based company in the Real Estate & Construction sector.,,,,
The Ravi Design Company,www.ravidesign.ca,,$1 - 10M,25 - 100,Other : Other,,,11871 Horseshoe Way,,Richmond,Canada,BC,V7A 5H5,604.275.0511,,The Ravi Design Company is a Richmond; BC-based company in the Other sector.,,,,
REGI U.S.,www.regtech.com,,$1 - 10M,0 - 25,Business Services : Business Services Other,,,11871 Horseshoe Way,,Richmond,Canada,BC,V7A 5H5,604.278.5996,,REGI U.S.; Inc. is a Richmond; BC-based company in the Business Services sector.,,,,
Teryl Resources,www.terylresources.com,,$10 - 50M,25 - 100,Business Services : Business Services Other,,,11871 Horseshoe Way 2140,,Richmond,Canada,BC,V7A 5H5,604.278.5998,,Teryl Resources Corp. is a Richmond; BC-based company in the Business Services sector.,,,,
EIDAM DIAGNOSTICS CORPORATION,www.eidam.com,,$1 - 10M,0 - 25,Healthcare; Pharmaceuticals; and Biotech : Medical Supplies and Equipment,,,11120 Horseshoe Way,,Richmond,Canada,BC,V7A 5H7,604.207.9811,,EIDAM DIAGNOSTICS CORPORATION is a Richmond; BC-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
ER Plus Risk Management Group,www.erplus.com,,$1 - 10M,25 - 100,Other : Other,,,11120 Horseshoe Way,,Richmond,Canada,BC,V7A 5H7,604.803.7791,,ER Plus Risk Management Group Inc. is a Richmond; BC-based company in the Other sector.,,,,
fSONA Communications Corporation,www.fsona.com,,$1 - 10M,0 - 25,Telecommunications : Telecommunications Equipment and Accessories,,,11120 Horseshoe Way,,Richmond,Canada,BC,V7A 5H7,604.273.6333,,fSONA Communications Corporation is a Richmond; BC-based company in the Telecommunications sector.,,,,
FMI Food Marketers Int'l,www.salmoncanada.com,,$10 - 50M,25 - 100,Agriculture and Mining : Fishing; Hunting and Trapping,,,11951 Hammersmith Way,,Richmond,Canada,BC,V7A 5H9,604.275.3664,,FMI Food Marketers Int'l Ltd. is a Richmond; BC-based company in the Agriculture & Mining sector.,,,,
Island Glass,www.islandglass.net,,$1 - 10M,0 - 25,Consumer Services : Consumer Services Other,,,11120 Hammersmith Gate,,Richmond,Canada,BC,V7A 5J1,604.272.9601,,Island Glass ltd is a Richmond; BC-based company in the Consumer Services sector.,,,,
Teknician Solutions,www.teknician.com,,$1 - 10M,25 - 100,Other : Other,,,PO Box 96071 RPO Ironwood,,Richmond,Canada,BC,V7A 5J4,604.247.2325,,Teknician Solutions is a Richmond; BC-based company in the Other sector.,,,,
Richway Environmental Technologies,www.richway.ca,,$1 - 10M,25 - 100,Other : Other,,,11300 No. 5 Rd,,Richmond,Canada,BC,V7A 5J7,604.275.2201,,Richway Environmental Technologies Ltd. is a Richmond; BC-based company in the Other sector.,,,,
Gravity Computers,www.gravitycomputers.com,,$1 - 10M,0 - 25,Software and Internet : Software and Internet Other,,,3820 Cessna Dr,,Richmond,Canada,BC,V7B 0A2,866.711.0123,,Gravity Computers Inc. is a Richmond; BC-based company in the Software & Internet sector.,,,,
Badminton BC,www.badmintonbc.com,,$10 - 50M,100 - 250,Travel; Recreation and Leisure : Participatory Sports and Recreation,,,3820 Cessna Dr,,Richmond,Canada,BC,V7B 0A2,604.333.3595,,Badminton BC is a Richmond; BC-based company in the Travel; Recreation and Leisure sector.,,,,
McNeal & Associates Consultants,www.mcnealassociates.com,,$1 - 10M,25 - 100,Other : Other,,,500-4440 Stark St,,Richmond,Canada,BC,V7B 1A1,604.273.8471,,McNeal & Associates Consultants Ltd. is a Richmond; BC-based company in the Other sector.,,,,
Ultima Medical Services,www.ultimamedical.com,,$10 - 50M,25 - 100,Healthcare; Pharmaceuticals; and Biotech : Outpatient Care Centers,,,4440 Stark St Box 300,,Richmond,Canada,BC,V7B 1A1,604.232.2430,,Ultima Medical Services Inc. is a Richmond; BC-based company in the Healthcare; Pharmaceuticals; & Biotech sector.,,,,
Innotech-Execaire Aviation Group,www.execairejetsales.com,,$1 - 10M,25 - 100,Other : Other,,,4360 Agar Dr,,Richmond,Canada,BC,V7B 1A3,604.273.8686,,Innotech-Execaire Aviation Group is a Richmond; BC-based company in the Other sector.,,,,
Highland Helicopters,www.highland.ca,,$1 - 10M,25 - 100,Other : Other,,,4240 Agar Dr,,Richmond,Canada,BC,V7B 1A3,604.273.6161,,Highland Helicopters Ltd. is a Richmond; BC-based company in the Other sector.,,,,
Maxcraft Avionics,www.maxcraft.ca,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,4360 Agar Dr,,Richmond,Canada,BC,V7B 1A3,604.270.3080,,Maxcraft Avionics Ltd. is a Richmond; BC-based company in the Business Services sector.,,,,
Save the oceans,www.oillift.net,,$1 - 10M,0 - 25,Manufacturing : Chemicals and Petrochemicals,,,4380 Agar Dr,,Richmond,Canada,BC,V7B 1A3,604.279.9994,,Save the oceans is a Richmond; BC-based company in the Manufacturing sector.,,,,
ACROHELIPRO Global Services,www.acrohelipro.com,,$10 - 50M,25 - 100,Transportation and Storage : Air Couriers and Cargo Services,,,4551 Agar Dr,,Richmond,Canada,BC,V7B 1A4,888.729.2276,,ACROHELIPRO Global Services is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
Park'N Fly,www.parknflyvancouver.com,,$10 - 50M,100 - 250,Transportation and Storage : Transportation and Storage Other,,,6380 Miller Rd,,Richmond,Canada,BC,V7B 1B3,604.270.9476,,Park'N Fly is a Richmond; BC-based company in the Transportation & Storage sector.,,,,
Cargo Spectrum Forwarding,www.cargospectrum.com,,$1 - 10M,25 - 100,Other : Other,,,321-5400 Airport Rd S,,Richmond,Canada,BC,V7B 1B4,604.273.5575,,Cargo Spectrum Forwarding Inc. is a Richmond; BC-based company in the Other sector.,,,,
Sonora Resort Canada,www.sonoraresort.com,,$1 - 10M,25 - 100,Travel; Recreation and Leisure : Resorts and Casinos,,,5360 Airport Rd S S Ste 105,,Richmond,Canada,BC,V7B 1B4,604.233.0460,,Sonora Resort Canada is a Richmond; BC-based company in the Travel; Recreation and Leisure sector.,,,,
Helijet International,www.helijet.com,,$1 - 10M,25 - 100,Business Services : Business Services Other,,,5911 Airport Rd S,,Richmond,Canada,BC,V7B 1B5,604.270.1484,,Helijet International Inc. is a Richmond; BC-based company in the Business Services sector.,,,,
